roll_no_1,image_id_1,roll_no_2,image_id_2,similarity_score
Billy_Sollie,0001,Faisal_Iqbal,0002,0.07325235
Nuon_Chea,0004,Luke_Smith,0001,-0.040590283
Bobby_Jackson,0004,Tab_Baldwin,0003,0.16660851
Keith_Lockhart,0002,Mark_Kelly,0003,0.0048659705
Chang_Tso,0001,Monica_Bellucci,0003,0.013498466
Kitin_Munoz,0002,Charles_Lebois,0002,0.07758254
Wanda_de_la_Jesus,0002,Tim_Robbins,0003,0.014881115
Roy_Chaderton,0001,Bernard_Law,0001,0.085022025
Kevin_Keegan,0004,Paul_Clark,0002,-0.059779037
Edwin_Edwards,0004,Alexander_Downer,0001,0.03305963
Nancy_Pelosi,0003,Lindsey_Graham,0004,0.005262361
Mark_Podlesny,0002,Scott_Gorelick,0002,0.06820414
Amy_Smart,0003,Ricardo_Maduro,0001,0.0139766075
Kristin_Scott_Thomas,0004,Elmar_Brok,0001,0.00827628
Pierre_Pettigrew,0003,Eli_Stutsman,0002,0.02028936
Alan_Greenspan,0001,Radovan_Karadzic,0004,-0.00598703
Donna_Brazile,0003,Kristin_Scott,0002,-0.064698674
Colin_Montgomerie,0001,Sidney_Poitier,0002,0.092736036
Yoshiyuki_Kamei,0001,Mario_Lobo_Zagallo,0002,0.013169976
Mary_Bono,0001,Roger_Penske,0002,0.12076685
Eddie_Lewis,0002,Steve_Phillips,0002,0.1000119
Rudolph_Holton,0001,Jeffrey_Jones,0002,-0.16548067
Rena_Sofer,0001,Vivica_Fox,0001,0.0033588205
Richard_Reid,0002,Ron_Gonzales,0001,0.00294175
Sean_Patrick_OMalley,0003,Joseph_Safra,0002,0.028307833
Betty_Williams,0002,John_Philip_Elkann,0002,-0.059378207
MC_Hammer,0001,Larry_Eustachy,0002,-0.037162818
Theo_Epstein,0002,Jacob_Frenkel,0001,-0.012755118
Michael_Schumacher,0002,Hugo_Chavez,0001,0.07336208
Laura_Pausini,0003,Chanda_Rubin,0001,0.00016706437
Mel_Brooks,0003,Steve_Karsay,0003,0.022276554
Kathryn_Bigelow,0003,Paul_Wolfowitz,0003,-0.041213654
Nan_Wang,0003,Marsha_Thomason,0002,0.032671068
Christian_Fittipaldi,0003,Raul_Gonzalez,0002,0.2088485
Eduardo_Romero,0002,Gary_Locke,0002,0.05021111
Ed_Sullivan,0001,Juan_Manuel_Marquez,0004,0.005663481
Abel_Aguilar,0004,Daniel_Kurtzer,0001,0.023489144
Leonard_Hamilton,0002,Mona_Locke,0002,-0.006495487
William_Delahunt,0002,Monica_Serra,0001,0.06265392
Pedro_Almodovar,0002,Kate_Burton,0003,0.05212091
Biljana_Plavsic,0002,Madonna,0004,0.032550104
Nida_Blanca,0001,Momir_Nikolic,0002,-0.055942133
Akiko_Morigami,0001,Phil_Bredesen,0001,0.058884982
Daniel_Radcliffe,0004,Janine_Pietsch,0001,-0.09948224
Luciano_Pavarotti,0003,Liv_Tyler,0001,-0.044202708
Marcelo_Salas,0001,Paula_Dobriansky,0002,-0.03434673
Rick_Wagoner,0002,Milt_Heflin,0002,-0.014486715
Dominic_Monaghan,0004,Bill_Cartwright,0001,-0.032183975
Peter_Bacanovic,0002,Junichiro_Koizumi,0002,-0.014801517
Katherine_Harris,0001,Hugh_Jessiman,0001,0.018403923
Sam_Rockwell,0002,James_Barksdale,0003,0.03724662
Chris_Noth,0003,Nong_Duc_Manh,0002,0.04335991
Roberto_Canessa,0001,Richard_Pennington,0002,0.045035355
Andres_Pastrana,0001,Ted_Turner,0003,0.0931141
Daniel_Montenegro,0003,Kathleen_Glynn,0004,0.04630883
Jack_LaLanne,0004,Monique_Garbrecht-Enfeldt,0001,0.07157308
Lonnie_Donegan,0002,Hank_Azaria,0002,-0.08021015
Rita_Moreno,0003,Gerard_Butler,0002,-0.030041154
Mary_Bono,0003,Shania_Twain,0002,0.039425164
Princess_Anne,0002,Jude_Law,0003,-0.09067409
Vanessa_Redgrave,0002,Martin_Cauchon,0001,0.074416436
Linus_Roache,0004,Moshe_Katsav,0001,0.09699614
Rob_Morrow,0001,Michael_Diekmann,0003,0.07398688
Jose_Luis_Santiago_Vasconcelos,0002,Ellen_DeGeneres,0004,-0.0131092705
Alexandra_Vodjanikova,0001,Bill_Stein,0001,-0.03967199
Dominick_Dunne,0002,Tessa_Jowell,0003,0.1440769
Noel_Forgeard,0004,Nancy_Reagan,0004,-0.04075929
Courtney_Cox,0004,David_Collenette,0001,0.04123834
Ben_Cohen,0001,Frank_Lautenberg,0002,-0.0788832
Judi_Dench,0003,Islam_Karimov,0002,-0.107236095
Lou_Piniella,0003,Akiko_Morigami,0001,0.025151826
Daniele_Hypolito,0001,Suzie_McConnell_Serio,0004,-0.018722389
David_Dorfman,0002,Paulie_Ayala,0002,-0.08783524
Charles_Mathews,0001,Gustavo_Noboa,0001,-0.058937043
Elvis_Stojko,0001,Natalie_Imbruglia,0003,0.043078028
Shigeo_Nagashima,0001,Donald_Trump,0001,0.081196986
Daniel_Radcliffe,0001,Sheila_Wellstone,0002,-0.014879158
Gordon_Brown,0002,Charles_Tannok,0002,0.005036977
Akhmed_Zakayev,0004,Al_Davis,0002,0.11105792
Rupert_Grint,0004,Kathy_Winters,0001,-0.05991163
Nida_Blanca,0003,Christian_Gimenez,0001,-0.0018245736
Richard_Myers,0001,Eduardo_Chillida,0002,0.02133748
Helen_Darling,0002,Stan_Kroenke,0004,0.041249696
Hun_Sen,0004,Emma_Thompson,0004,-0.014520197
Kurt_Busch,0002,Monica_Bellucci,0004,-0.039518252
Muhammad_Saeed_al-Sahhaf,0001,Rupert_Grint,0002,-0.001893512
Winona_Ryder,0002,Brandon_Inge,0002,-0.122201696
John_Stallworth,0001,Mariano_Zabaleta,0004,0.06495288
Jennifer_Aniston,0001,Jeremy_Fogel,0002,0.049552422
Scott_Wittman,0002,Sultan_Qaboos,0004,-0.0053813215
Patrick_Kron,0002,Michael_Diekmann,0002,0.05210062
Tara_Reid,0001,Ken_Loach,0001,-0.09541833
JT_Snow,0002,Andrea_Bocelli,0002,0.026169015
Anna_Kournikova,0002,David_Dodge,0001,-0.06752053
Emmy_Rossum,0002,Buddy_Ryan,0004,0.009252194
Ignatius_Wang,0001,Whoopi_Goldberg,0001,-0.046591137
Sue_Johnston,0001,Dionne_Warwick,0003,-0.044530645
Hilmi_Ozkok,0003,Ben_Braun,0001,-0.109859854
Damon_Stoudamire,0003,Paul_Pierce,0002,0.08436712
Mickey_Sherman,0001,Franco_Cangele,0002,0.09055233
Bill_McBride,0001,Sean_Astin,0001,0.03998256
Christian_Patino,0002,Paul_Crake,0001,0.0008468069
Jan_Bjoerklund,0002,Jean-Sebastien_Giguere,0003,0.014698537
Robert_Blake,0002,Jake_Brace,0001,0.0069188047
Rand_Miller,0002,Natasha_Lyonne,0004,-0.052758217
David_Welch,0001,Luiz_Inacio_Lula_da_Silva,0002,0.06394385
Colin_Jackson,0002,Richard_Jewell,0001,0.06100006
Keith_Osik,0004,Mickey_Gilley,0002,0.057359528
Lester_Holt,0001,Manfred_Stolpe,0001,-0.07301406
Ken_Loach,0004,Bode_Miller,0004,0.026924286
Anna_Faris,0003,Jason_Petty,0001,-0.0002933857
Luca_Cordero_di_Montezemolo,0004,Emile_Lahoud,0004,0.12977876
Jamie_Carey,0002,Derek_Jeter,0003,0.06449155
Kirk_Douglas,0003,Ajit_Agarkar,0003,-0.028078154
Vinnie_Jones,0001,Melchor_Cob_Castro,0002,0.025140045
Luis_Fonsi,0001,Miguel_Rosseto,0001,-0.0061871987
Eloy_Gutierrez,0002,Anthony_LaPaglia,0003,0.0065557305
Humberto_Espinoza,0002,Glafcos_Clerides,0001,-0.034577362
Oscar_Elias_Biscet,0003,James_Kopp,0001,-0.06049362
Alejandro_Toledo,0002,Morgan_Freeman,0003,-0.059692293
Vernon_Forrest,0002,John_Burkett,0001,0.047041647
Keith_Osik,0003,Dustin_Hoffman,0002,0.09693821
Wu_Peng,0002,Priscilla_Owen,0002,0.029116565
Steve_Lavin,0002,Masao_Azuma,0001,0.00085597485
Hanan_Ashrawi,0001,Dorothy_Loudon,0003,-0.069206834
Michael_Milton,0001,Abdel_Nasser_Assidi,0001,-0.12529004
Gary_Stevens,0001,Alan_Ball,0001,0.07758671
Sergio_Castellitto,0001,George_Harrison,0003,0.020070564
Guillaume_Soro,0002,Justin_Guarini,0002,-0.0858111
Tommy_Amaker,0001,John_Abizaid,0003,0.019255763
George_McCloud,0002,Shae-Lynn_Bourne,0002,-0.058075767
Stanley_Ho,0004,Sara_Silverman,0001,-0.0599804
Dave_Campo,0004,Cynthia_Nixon,0003,-0.004612915
Christina_Aguilera,0002,Paris_Hilton,0002,0.02638711
Jesse_Harris,0001,Jim_Flaherty,0004,-0.022266697
Masja_Juel,0001,Nathan_Lane,0004,0.041509636
Amber_Tamblyn,0001,Nicolas_Lapentti,0002,0.1398513
Jake_Plummer,0004,James_Gandolfini,0001,-0.011121027
Armando_Calderon_Sol,0002,Natalie_Imbruglia,0001,0.037455525
Chris_Byrd,0003,Steve_Karsay,0002,0.0010664612
Cecilia_Bolocco,0003,Ataollah_Mohajerani,0001,0.009045496
Jose_Carlo_Fernandez,0001,George_Pataki,0002,-0.0082990825
Liu_Xiaoqing,0003,Scott_Hamilton,0001,0.14161363
Linda_Dano,0001,Cecilia_Cheung,0003,0.007440552
Tiago_Splitter,0003,Dot_Helms,0002,0.0029042754
Rodney_Dangerfield,0001,Curtis_Joseph,0002,0.006478384
Kate_Lee,0002,Gina_Lollobrigida,0003,0.061159004
Gregg_Berhalter,0001,Eddie_Compass,0002,-0.02647388
Gil_de_Ferran,0002,Festus_Mogae,0003,0.03384927
Ralph_Nader,0003,Mario_Jardel,0001,0.022832394
Dan_Bartlett,0002,Guy_Hemmings,0004,-0.08496398
Miranda_Otto,0003,Babe_Ruth,0001,-0.034216836
Coretta_Scott_King,0002,Peter_Schultz,0002,0.03482688
Wen_Jiabao,0001,Misty_Dawn_Clymer,0002,-0.051921323
Prospero_Pichay,0001,Joseph_Ganim,0004,-0.025111813
Angelo_Reyes,0002,Caroline_Kennedy,0002,-0.019471677
Tassos_Papadopoulos,0001,Andres_DAlessandro,0001,-0.0036193794
Paul_Hogan,0001,Boris_Berezovsky,0002,-0.058632784
Richard_Shelby,0002,Leszek_Miller,0001,0.021284034
Jon_Voight,0004,Anthony_Garotinho,0002,-0.12005186
Mohamed_Seineldin,0001,Dorthy_Moxley,0001,-0.016882699
Lois_Smart,0001,Renato_Soru,0002,0.060169704
Gerard_de_Cortanze,0003,Paul_Walker,0002,-0.06439382
Eminem,0001,Vecdi_Gonul,0002,-0.038850363
Marco_Pantani,0004,Scott_Wolf,0001,-0.013029352
Koichi_Tanaka,0004,Brawley_King,0001,-0.011308169
Isidro_Pastor,0002,Jim_Ryan,0001,-0.030146934
Yannos_Papantoniou,0003,Harrison_Ford,0001,0.0021745916
Fazal-ur-Rehman,0001,Krishna_Bhadur_Mahara,0001,-0.007041823
Richard_Crenna,0003,John_Madden,0003,0.062831305
Sereyvuth_Kem,0001,Jose_Mourinho,0004,-0.047049083
Luis_Fonsi,0004,Bobby_Bowden,0004,0.07114935
Mel_Brooks,0004,Jason_Petty,0002,-0.0687301
Demetrius_Ferraciu,0002,Judy_Genshaft,0001,0.023057267
Dan_Wheldon,0001,Theresa_Gattung,0002,-0.03289655
Paul_Kariya,0003,Simon_Yam,0002,0.02316734
Rosie_Perez,0004,Janette_Husarova,0002,-0.04609153
Nuon_Chea,0002,Jason_Petty,0001,-0.021521239
Peter_Ueberroth,0003,Saman_Shali,0003,0.034228675
Vecdi_Gonul,0002,Peter_Mackay,0001,-0.035876457
Michael_Haneke,0004,Ashlea_Talbot,0004,-0.04763999
Larry_Wilmore,0002,Kristy_Curry,0001,-0.04543833
Paula_Prentiss,0001,Tavis_Smiley,0004,-0.036900375
Jodie_Kidd,0004,Harvey_Weinstein,0002,-0.052048314
Guy_Verhofstadt,0002,John_Lithgow,0003,-0.109567344
Jesse_Jackson,0004,Nong_Duc_Manh,0003,-0.03792339
Marwan_Barghouthi,0004,Russell_Simmons,0003,-0.02783838
Roger_Federer,0003,Mario_Jardel,0002,-0.03608412
Gillian_Anderson,0003,Paddy_Torsney,0001,-0.06869103
Daniel_Patrick_Moynihan,0001,Ken_Watanabe,0004,-0.08856509
Guillermo_Coria,0002,Chea_Sophara,0002,0.08326964
Kelly_Santos,0002,Craig_Burley,0002,-0.022341773
Frank_Lautenberg,0003,Carolina_Kluft,0002,0.10014648
Sue_Wicks,0001,Max_Biaggi,0002,0.0362005
Bono,0001,Melissa_Gilbert,0002,0.06455059
Matt_Morris,0001,Gary_Doer,0002,-0.059719086
Ashton_Kutcher,0001,Francis_Mer,0001,-0.02160382
Mireya_Elisa_Moscoso_Rodriguez,0002,Henry_Castellanos,0002,0.060413014
Melanie_Griffith,0001,George_W_Bush,0001,-0.035223715
Karin_Stoiber,0003,Hana_Sadiq,0002,-0.09037332
Richard_Shelby,0003,Sammy_Knight,0002,-0.08531862
Milton_Berle,0001,Christopher_Patten,0001,0.18367666
Stellan_Skarsgard,0002,Kit_Bond,0002,-0.09249148
Brian_Heidik,0004,Lou_Ye,0002,-0.045428347
Jorge_Valdano,0001,Vin_Diesel,0003,0.034863822
Joseph_Ganim,0003,Hana_Sadiq,0001,0.032758668
Jeffrey_Immelt,0003,Chip_Knight,0002,-0.014096792
Pete_Sampras,0004,Eunice_Barber,0002,0.021623822
Andrei_Konchalovsky,0004,Gary_Stevens,0003,0.071768336
Ramona_Rispton,0001,Steve_Wariner,0003,-0.013297696
Joe_Calzaghe,0002,Tom_Coverdale,0002,-0.08155501
Xanana_Gusmao,0002,Jean-Rene_Fourtou,0003,0.030994816
Troy_Aikman,0003,Chris_Andrews,0002,0.046458434
Giuseppe_Morchio,0002,Aaron_Sorkin,0002,-0.02482804
Chloe_Sevigny,0004,Rich_Gannon,0001,0.0056849886
Simon_Cowell,0001,Barbara_Bach,0003,-0.0426668
Gregor_Gysi,0001,Alicia_Witt,0002,0.042416897
Denzel_Washington,0001,Supachai_Panitchpakdi,0001,-0.03779925
Alexandre_Daigle,0001,Tom_Izzo,0001,0.05708109
Susilo_Bambang_Yudhoyono,0003,Inocencio_Arias,0001,-0.040158853
Shia_LaBeouf,0004,Michael_Wayne,0002,0.0016149394
Jesse_Ventura,0004,Rodrigo_Borja,0002,0.055589166
Miles_Stewart,0001,Jesse_James_Leija,0002,-0.04114639
Jon_Stewart,0003,John_Rusnak,0001,0.0514059
Nicolas_Eyzaguirre,0002,Roseanne_Barr,0004,-0.05314044
Lucio_Cecchinello,0003,Antonio_Banderas,0002,-0.037739005
Ralph_Sampson,0001,Princess_Diana,0002,-0.09063587
Clint_Howard,0003,John_Mayer,0002,0.0054106787
Tara_Dawn_Christensen,0002,Stuart_Townsend,0002,-0.046932444
John_Paul_DeJoria,0004,Ilan_Ramon,0004,-0.11174685
Julie_Taymor,0002,Clint_Howard,0001,0.0006489884
Kurt_Warner,0002,Diane_Ladd,0001,0.02283313
Miles_Stewart,0002,Michael_Brandon,0004,-0.10943948
Simon_Larose,0002,Goh_Kun,0001,0.041186564
Wen_Ho_Lee,0002,Ben_Davis,0002,0.021504775
Earl_Scruggs,0003,Brian_Henson,0002,-0.09527305
Yale_Kamisar,0003,Gus_Frerotte,0003,-0.08683254
Filippo_Inzaghi,0002,Tino_Martinez,0003,0.072887346
Richard_Paul_Evans,0003,Tung_Chee-hwa,0001,0.09875993
Hernan_Diaz,0001,Daniel_Scioli,0004,0.0580741
Evander_Holyfield,0001,Richard_Crenna,0003,0.02064267
Latrell_Sprewell,0002,Glen_Clark,0001,0.106689185
Leslie_Moonves,0001,Joe_Calzaghe,0001,-0.09608588
Sean_Patrick_OMalley,0002,Cynthia_Rowley,0002,-0.0010577925
Angelo_Reyes,0001,Winston_Churchill,0002,-0.044045646
Fernando_Leon_de_Aranoa,0001,Mauricio_Macri,0001,-0.027042946
Alexis_Dennisoff,0004,Lee_Tae-sik,0002,-0.108285956
Enos_Slaughter,0002,Dave_Matthews,0001,0.08147812
Oliver_Phelps,0004,Stockard_Channing,0002,0.055004142
Maria_Wetterstrand,0003,Bruce_Paltrow,0001,0.006787002
Paul_Lo_Duca,0004,Bob_Hope,0003,-0.042682897
Kristin_Scott_Thomas,0003,Rita_Wilson,0001,-0.07029481
Rick_Romley,0002,Joan_Collins,0004,0.09310644
Vojislav_Seselj,0001,Claudia_Cardinale,0001,0.034039956
Kristanna_Loken,0004,Stella_McCartney,0004,0.21264562
Stephen_Arigbabu,0004,Anja_Paerson,0002,0.042737544
Martina_McBride,0001,John_Williams,0001,-0.016791295
Edmund_Hillary,0004,Adam_Kennedy,0002,0.02275953
Nicolas_Sarkozy,0004,Jeffrey_Immelt,0002,0.061701514
Tim_Allen,0001,Eunice_Barber,0001,-0.028666325
Elin_Nordegren,0002,Makiko_Tanaka,0001,-0.06478357
Sarah_Michelle_Gellar,0004,Jeremy_Fogel,0001,-0.06481606
Ilan_Ramon,0003,Jeremy_Greenstock,0002,0.0742771
Doc_Rivers,0003,Maribel_Dominguez,0004,-0.01612612
Michael_J_Fox,0001,Carlton_Dotson,0002,-0.088215366
Hassan_Nasrallah,0001,Sergei_Ivanov,0002,0.02272179
Marcus_Gronholm,0003,Antonio_Palocci,0003,-0.028869906
Michael_Michele,0004,Jim_Calhoun,0001,-0.05855915
Nick_Reilly,0002,Li_Ruihuan,0002,0.06404909
David_Wolf,0001,Margaret_Thatcher,0001,0.010993186
Gerrit_Zalm,0001,John_Rusnak,0001,0.02637831
Andrea_Yates,0001,Gloria_Allred,0004,-0.020908762
David_Duval,0002,Afton_Smith,0002,-0.031414673
Iveta_Benesova,0003,Stellan_Skarsgard,0002,-0.0506692
Kevin_Borseth,0001,Itzhak_Perlman,0002,-0.0397664
Jim_Abbott,0002,Geoff_Hoon,0003,0.08527689
Tony_Fernandes,0004,Eminem,0001,-0.058503054
Liu_Xiaoqing,0001,Vincent_Cianci_Jr,0002,-0.0042361487
Dereck_Whittenburg,0003,Joey_Buttafuoco,0003,-0.049446676
Lou_Reed,0002,Lucia_Kenny_Anthony,0001,-0.014407016
Nicole_Parker,0004,Keith_Olbermann,0002,0.03844345
Christopher_Walken,0002,Vitali_Klitschko,0003,0.07270802
Anne_Heche,0001,Rick_Barnes,0001,-0.009987276
David_Ho,0001,John_Danforth,0002,0.055079397
Kenny_Chesney,0002,Brajesh_Mishra,0001,-0.064556755
Justin_Leonard,0003,Romeo_Gigli,0002,0.015374929
Vanessa_Williams,0002,Chan_Gailey,0004,0.056395993
Sally_Field,0001,Natalie_Stewart,0001,-0.040200893
Xanana_Gusmao,0004,Felipe_De_Borbon,0002,0.08050789
Lisa_Leslie,0001,Sachiko_Yamada,0001,0.059552092
Kaoru_Hasuike,0003,Brawley_King,0001,-0.013420811
Andrew_Weissmann,0001,Ricky_Martin,0002,-0.024892868
Gerard_Kleisterlee,0002,Mick_McCarthy,0004,0.0103575345
Jamie_Lee_Curtis,0001,Boris_Trajkovski,0002,0.0025314735
Theo_Angelopoulos,0004,Michael_J_Fox,0004,0.035071846
Billy_Boyd,0002,Gabriel_Batistuta,0002,-0.11015536
Rhett_Warrener,0003,Jack_LaLanne,0002,0.045802988
Nathan_Lane,0002,John_Malkovich,0001,-0.08529087
Brook_Robinson,0002,Brad_Pitt,0003,0.04133386
Luis_Figo,0003,Dan_Kellner,0002,0.08918175
Andre_Agassi,0002,Juan_Francisco_Palencia,0002,-0.14798489
Jack_Nicholson,0001,Jimmy_Smits,0003,-0.01690808
Julio_Iglesias_Jr,0002,Francesco_Totti,0002,-0.0068769595
Clive_Lloyd,0001,John_Coomber,0001,-0.02568276
David_Brinkley,0004,Ellen_Barkin,0003,-0.0554014
Connie_Chung,0003,Mel_Karmazin,0003,0.01760779
Alberto_Sordi,0003,Hassan_Nasrallah,0003,-0.0780689
Fernando_Alonso,0004,Gilles_Panizzi,0003,-0.037269592
Phil_Jackson,0001,Daryl_Jones,0001,-0.062028863
Josh_Childress,0002,Julio_Toro,0003,-0.05214889
David_Kelley,0002,Eddie_Fenech_Adami,0001,0.00078692846
Mona_Rishmawi,0001,Marion_Fahnestock,0002,-0.07992757
Jason_Keep,0001,Randy_Johnson,0004,0.09066172
Kirsten_Dunst,0002,Ariel_Sharon,0001,0.045128994
Anita_DeFrantz,0001,Samuel_Waksal,0003,0.05587678
Agnelo_Queiroz,0001,Ian_Moran,0001,-0.015170586
Fredric_Seaman,0002,Beatrice_Dalle,0003,-0.016529527
Rubens_Barrichello,0001,Richard_Greenberg,0002,0.012273112
Peter_Fonda,0003,Yogi_Berra,0002,-0.10511616
Mark_Lazarus,0003,Hana_Makhmalbaf,0002,0.029007655
Bill_OReilly,0002,Wang_Yi,0004,-0.012860887
Quincy_Jones,0004,Gloria_Gaynor,0001,0.039814092
Camilla_Parker_Bowles,0002,Richard_Gephardt,0001,0.14192122
Ashlea_Talbot,0002,Dusty_Baker,0002,0.026255753
Kevin_Marshall,0002,Marcus_Allen,0001,0.1187235
Stella_McCartney,0001,Federico_Trillo,0001,-0.005260582
Kevin_Garnett,0003,Joseph_Fiennes,0001,0.017172718
Larry_Ellison,0003,Rupert_Murdoch,0001,0.0081433505
Roberta_Combs,0001,Bud_Selig,0002,0.029539417
Dereck_Whittenburg,0002,Marco_Irizarry,0002,-0.020017613
Baburam_Bhattari,0001,Alex_Wallau,0001,0.031277142
Mike_Carona,0002,Katie_Harman,0002,0.044325974
Carin_Koch,0004,Terry_Hoeppner,0001,0.04986012
Randy_Ferbey,0001,Anne_Donovan,0002,0.043545466
Yasein_Taher,0002,Faisal_Saleh_Hayat,0002,0.0081767775
Bob_Hope,0004,Tony_Fernandes,0001,-0.119705446
Kim_Cattrall,0003,Paul_Greengrass,0002,0.031131346
Raja_Zafar-ul-Haq,0001,Andy_North,0001,0.08715333
Gerrit_Zalm,0003,Sadie_Frost,0002,-0.043095507
Svetislav_Pesic,0004,David_Wolf,0001,0.07143902
Paradorn_Srichaphan,0002,Ibrahim_Al-Marashi,0001,0.08758096
Robert_Zoellick,0002,Kathleen_Abernathy,0003,-0.074193686
Wendy_Selig,0001,Felix_Sanchez,0002,0.014639035
Tracee_Ellis_Ross,0004,Marsha_Sharp,0001,-0.03513757
Martha_Smith,0001,Billy_Joel,0001,0.0128798485
Valentino_Rossi,0003,Michelle_Rodriguez,0002,0.077534914
Angie_Arzola,0002,Idi_Amin,0001,-0.098019525
Aaron_Peirsol,0003,Angie_Arzola,0002,0.026806962
Duane_Lee_Chapman,0002,Leandro_Garcia,0003,-0.053417996
Owen_Wilson,0003,Khatol_Mohammad_Zai,0002,0.052328408
David_Suazo,0002,Dieter_Zetsche,0001,0.05063419
Luke_Walton,0003,Ismail_Abu_Shanab,0004,0.10615437
Sean_OKeefe,0001,Kate_Burton,0002,-0.011545502
Michelangelo_Antonioni,0002,Michael_Chang,0002,-0.06885026
Jon_Voight,0003,David_Alpay,0001,0.0031788833
Dan_Monson,0004,Shirley_Jones,0003,-0.082751535
Ray_Price,0003,Lucia_Kenny_Anthony,0001,0.05658613
Steve_Nash,0003,Kelly_Ripa,0002,0.01699016
Anne_Donovan,0002,Queen_Elizabeth_II,0003,0.009960988
Zurab_Tsereteli,0004,Joseph_Blatter,0002,0.16483721
Mike_Tice,0002,Stephen_Keener,0001,0.0026366413
Mariano_Zabaleta,0001,Jay_Leno,0002,-0.015520886
Terry_Lynn_Barton,0001,Colin_Montgomerie,0003,-0.07252456
Nino_DAngelo,0001,Max_Biaggi,0003,0.10314439
John_Williams,0004,Will_Young,0003,0.011522301
Jen_Schefft,0002,Aleksander_Kwasniewski,0001,-0.0013745502
Martie_Maguire,0003,Bob_Beauprez,0002,0.068646714
Wim_Duisenberg,0002,Ted_Turner,0004,-0.007415924
Ranil_Wickremasinghe,0001,Don_Hewitt,0002,0.008954165
Eric_Rosser,0002,Ellen_Engleman,0001,-0.037618265
Faye_Dunaway,0001,Larenz_Tate,0002,-0.007507844
Julio_Rossi,0004,Emmit_Smith,0002,0.01920604
Tatsuya_Fuji,0004,Cari_Davis,0001,0.015449954
Henry_Castellanos,0002,Grant_Hackett,0002,0.018298822
Rolandas_Paksas,0001,Rudi_Voeller,0001,-0.044804417
Gerry_Kelly,0004,Gene_Sauers,0001,-0.0060496586
Liv_Tyler,0001,Ridley_Scott,0004,-0.07806748
Gideon_Yago,0002,Hootie_Johnson,0001,0.009787435
Stan_Kasten,0002,Vagit_Alekperov,0003,0.0028439919
Jamie_Dimon,0001,Ernie_Grunfeld,0001,-0.0825281
Brandon_Boyd,0004,Mel_Gibson,0003,-0.03674172
Nan_Wang,0004,Kajsa_Bergqvist,0001,0.022172641
Jeff_Bzdelik,0004,Dale_Earnhardt_Jr,0004,-0.0059644803
Karin_Stoiber,0001,Etta_James,0001,0.07106066
Marie-Josee_Croze,0003,Dominique_Perben,0001,-0.060191568
Robert_Zoellick,0004,Claudia_Pechstein,0004,-0.034941334
Samuel_Waksal,0001,Claude_Jorda,0003,-0.057460595
Paul_Wellstone,0001,Luis_Ernesto_Derbez_Bautista,0003,0.108408
JC_Chasez,0002,Mohamed_Benaissa,0002,0.064910665
Carlos_Queiroz,0003,Jason_Bentley,0001,0.0065256506
Edmund_Hillary,0002,Boris_Trajkovski,0001,-0.047316037
Joaquin_Phoenix,0001,Mike_Bryan,0004,-0.042108573
Ed_Case,0002,Strom_Thurmond,0001,0.041944094
Nathalie_Baye,0004,Luis_Gonzalez_Macchi,0001,0.021924347
Nanni_Moretti,0002,Jorge_Batlle,0002,0.025086429
Michael_Doleac,0002,Alvaro_Silva_Calderon,0002,0.08330703
Anna_Nicole_Smith,0003,Jason_Sehorn,0004,-0.028650982
Mike_Babcock,0001,Jose_Viegas_Filho,0002,-0.04253225
Lino_Oviedo,0002,Jason_Priestley,0002,0.026319364
Pedro_Martinez,0004,Russ_Ortiz,0001,0.014010823
Ted_Williams,0002,Caroline_Dhavernas,0004,0.021644097
Bob_Hope,0003,Daniell_Sunjata,0001,0.12737148
Andres_Manuel_Lopez_Obrador,0001,Jessica_Lange,0004,0.050713994
Stefan_Holm,0003,Conan_OBrien,0004,-0.01910013
Cherie_Blair,0003,Bart_Freundlich,0003,0.02252575
Cristian_Barros,0003,Sean_Townsend,0001,0.052486748
Juan_Manuel_Marquez,0003,Hu_Jintao,0002,-0.011405919
Raymond_Arthurs,0001,Jennette_Bradley,0002,-0.058247138
Tex_Ritter,0001,Alfonso_Portillo,0001,-0.033628233
Ed_Rosenthal,0001,Krishna_Bhadur_Mahara,0001,-0.070963
Ana_Paula_Gerard,0002,Gregorio_Honasan,0001,0.006586332
Anwar_Ibrahim,0003,Jerry_Rice,0002,-0.053608276
Andy_Griggs,0002,Drew_Bledsoe,0001,-0.06365217
Albert_Pujols,0002,Yann_Martel,0001,0.05989259
Cecilia_Bolocco,0002,Yukiko_Okudo,0002,-0.0004609553
Ai_Sugiyama,0002,Mack_Brown,0003,-0.05057714
Gong_Ruina,0001,Noah_Wyle,0001,-0.0066309944
Robert_Gallo,0001,Alexandre_Herchcovitch,0001,-0.024041472
Rustu_Recber,0002,Robert_Blackwill,0002,0.08210405
Holly_Robinson_Peete,0003,Paige_Fitzgerald,0001,0.029327722
Hosni_Mubarak,0002,Mike_Bryan,0004,0.09844747
Mary_Bono,0002,Hun_Sen,0002,0.12866348
Rachel_Kempson,0003,Ernesto_Zedillo,0003,0.000398146
Herbie_Hancock,0001,Khum_Bahadur_Khadka,0002,-0.012302211
Tom_Craddick,0003,Brooke_Shields,0001,-0.030490955
Mary_Tyler_Moore,0001,Melanie_Griffith,0003,0.025207624
Ray_Bradbury,0003,Brian_Billick,0001,0.040725425
