roll_no,image_id_1,image_id_2,similarity_score
Mary_Katherine_Smart,0001,0002,0.55501413
Max_von_Sydow,0001,0002,0.57653004
Chuck_Hagel,0003,0001,0.60584176
Chuck_Hagel,0003,0004,0.6733831
Chuck_Hagel,0003,0002,0.6514244
Chuck_Hagel,0001,0004,0.51536953
Chuck_Hagel,0001,0002,0.67986506
Chuck_Hagel,0004,0002,0.60698855
Claire_Leger,0001,0002,0.18799211
Kultida_Woods,0001,0002,0.54813427
Rick_Rickert,0001,0002,0.06241185
Michelle_Pfeiffer,0002,0001,0.54784906
Andrei_Nikolishin,0002,0003,0.6235068
Andrei_Nikolishin,0002,0004,0.5055951
Andrei_Nikolishin,0002,0001,0.69695526
Andrei_Nikolishin,0003,0004,0.6363211
Andrei_Nikolishin,0003,0001,0.71547526
Andrei_Nikolishin,0004,0001,0.59919775
Elena_Dementieva,0001,0002,0.6652435
Alex_Cejka,0002,0003,0.48981595
Alex_Cejka,0002,0001,0.55315685
Alex_Cejka,0002,0004,0.50671136
Alex_Cejka,0003,0001,0.6311873
Alex_Cejka,0003,0004,0.7273345
Alex_Cejka,0001,0004,0.66487515
George_Galloway,0002,0004,0.5752337
George_Galloway,0002,0003,0.49186742
George_Galloway,0002,0001,0.676959
George_Galloway,0004,0003,0.6302452
George_Galloway,0004,0001,0.5102171
George_Galloway,0003,0001,0.55127215
Oliver_Stone,0003,0002,0.59862816
Oliver_Stone,0003,0001,0.4939997
Oliver_Stone,0003,0004,0.7245427
Oliver_Stone,0002,0001,0.60172695
Oliver_Stone,0002,0004,0.5210726
Oliver_Stone,0001,0004,0.42483705
Ernie_Grunfeld,0001,0002,0.46340358
Nicanor_Duarte_Frutos,0001,0003,0.5843905
Nicanor_Duarte_Frutos,0001,0002,0.6033683
Nicanor_Duarte_Frutos,0003,0002,0.7147865
Marsha_Ambrosius,0001,0002,0.6640172
Charles_Taylor,0002,0001,0.61167765
Richard_Cohen,0002,0001,0.061012533
Rosario_Dawson,0001,0002,0.4338318
Phil_Bredesen,0002,0001,0.61985993
Rio_Ferdinand,0002,0001,0.5237287
Lesley_Coppin,0002,0001,0.7361793
Mia_Mottley,0001,0002,0.54309654
Bob_Riley,0002,0001,0.53971386
Bob_Riley,0002,0003,0.67523015
Bob_Riley,0001,0003,0.6079104
Jim_Haslett,0001,0002,0.52668226
Jim_Haslett,0001,0003,0.47752148
Jim_Haslett,0002,0003,0.6931827
Garry_Trudeau,0001,0002,0.7550698
Garry_Trudeau,0001,0003,0.58719254
Garry_Trudeau,0002,0003,0.59413415
Paula_Prentiss,0002,0001,0.3509665
Gene_Orza,0001,0002,0.59227824
Brandon_Boyd,0002,0003,0.799704
Brandon_Boyd,0002,0001,0.47799125
Brandon_Boyd,0002,0004,0.7078695
Brandon_Boyd,0003,0001,0.53327715
Brandon_Boyd,0003,0004,0.7573373
Brandon_Boyd,0001,0004,0.46612698
Vyacheslav_Fetisov,0002,0001,0.5061538
Ali_Naimi,0001,0002,0.6930975
Ryan_Goodman,0002,0001,0.06077762
Askar_Akayev,0004,0002,0.7076817
Askar_Akayev,0004,0001,0.7042852
Askar_Akayev,0004,0003,0.8694722
Askar_Akayev,0002,0001,0.85230255
Askar_Akayev,0002,0003,0.70407367
Askar_Akayev,0001,0003,0.69766545
Du_Qinglin,0002,0001,0.67553675
Jean-Claude_Van_Damme,0004,0002,0.6277244
Jean-Claude_Van_Damme,0004,0001,0.533355
Jean-Claude_Van_Damme,0004,0003,0.6086997
Jean-Claude_Van_Damme,0002,0001,0.62751794
Jean-Claude_Van_Damme,0002,0003,0.6023345
Jean-Claude_Van_Damme,0001,0003,0.52442205
Vernon_Forrest,0001,0002,0.5946123
Yekaterina_Guseva,0002,0001,0.6157287
Henrique_Meirelles,0001,0002,0.52688164
Lee_Yuan-tseh,0003,0002,0.53096205
Lee_Yuan-tseh,0003,0004,0.81683964
Lee_Yuan-tseh,0003,0001,0.62965286
Lee_Yuan-tseh,0002,0004,0.5388222
Lee_Yuan-tseh,0002,0001,0.7114544
Lee_Yuan-tseh,0004,0001,0.63534933
Fidel_Castro_Daiz-Balart,0001,0002,0.4613597
Roger_Federer,0002,0001,0.5063424
Roger_Federer,0002,0004,0.55071664
Roger_Federer,0002,0003,0.39161536
Roger_Federer,0001,0004,0.5631547
Roger_Federer,0001,0003,0.42570576
Roger_Federer,0004,0003,0.6075124
Chris_Neil,0002,0001,0.42304748
Lonnie_Donegan,0001,0002,0.36870456
Chick_Hearn,0002,0003,0.47664982
Chick_Hearn,0002,0001,0.9702638
Chick_Hearn,0002,0004,0.54555523
Chick_Hearn,0003,0001,0.42652646
Chick_Hearn,0003,0004,0.612985
Chick_Hearn,0001,0004,0.5139562
Ruth_Pearce,0001,0002,0.01647857
Liam_Neeson,0001,0003,0.590716
Liam_Neeson,0001,0002,0.68026626
Liam_Neeson,0003,0002,0.59215546
Kimi_Raikkonen,0001,0002,0.53918314
Peter_Gabriel,0004,0002,0.42422086
Peter_Gabriel,0004,0001,0.30936855
Peter_Gabriel,0004,0003,-0.04832425
Peter_Gabriel,0002,0001,0.5218373
Peter_Gabriel,0002,0003,-0.039080508
Peter_Gabriel,0001,0003,0.059313953
Donald_Rumsfeld,0001,0003,0.3300842
Donald_Rumsfeld,0001,0002,0.3497963
Donald_Rumsfeld,0001,0004,0.33771276
Donald_Rumsfeld,0003,0002,0.6942091
Donald_Rumsfeld,0003,0004,0.68132174
Donald_Rumsfeld,0002,0004,0.60922474
Raul_Mondesi,0001,0002,0.7005497
Raul_Mondesi,0001,0004,0.20719145
Raul_Mondesi,0001,0003,0.16599739
Raul_Mondesi,0002,0004,0.2723173
Raul_Mondesi,0002,0003,0.21324727
Raul_Mondesi,0004,0003,0.5980397
Dennis_Powell,0001,0002,0.6053542
Anthony_Pisciotti,0002,0001,0.02445507
Kiki_Vandeweghe,0003,0002,0.6852424
Kiki_Vandeweghe,0003,0001,0.50606453
Kiki_Vandeweghe,0002,0001,0.6415198
John_Ashcroft,0001,0003,0.58532697
John_Ashcroft,0001,0002,0.71048766
John_Ashcroft,0003,0002,0.6767086
Saoud_Al_Faisal,0001,0002,0.5370784
Itzhak_Perlman,0001,0002,0.71572316
Ilie_Nastase,0004,0002,0.35130045
Ilie_Nastase,0004,0003,0.7003574
Ilie_Nastase,0004,0001,0.46324462
Ilie_Nastase,0002,0003,0.374131
Ilie_Nastase,0002,0001,0.64543664
Ilie_Nastase,0003,0001,0.4720404
Larry_Ellison,0001,0003,0.61213136
Larry_Ellison,0001,0002,0.6095676
Larry_Ellison,0001,0004,0.59424937
Larry_Ellison,0003,0002,0.6519672
Larry_Ellison,0003,0004,0.7278336
Larry_Ellison,0002,0004,0.60813963
Robert_Gallo,0002,0001,0.65047055
Robert_Gallo,0002,0003,0.6025044
Robert_Gallo,0001,0003,0.60042214
Hugh_Grant,0001,0002,0.7542295
Hugh_Grant,0001,0003,0.6323253
Hugh_Grant,0002,0003,0.6885117
Syed_Abdul_Rahman_Geelani,0002,0001,0.6875135
David_Kelley,0001,0002,0.7654373
Gray_Davis,0002,0001,0.47196144
Rollie_Massimino,0002,0001,0.59317714
Grady_Little,0002,0001,0.1305372
Lisa_Ling,0002,0001,0.62754637
Veronica_Lake,0002,0001,0.41713977
Scott_Rudin,0001,0002,0.5651307
OJ_Simpson,0001,0003,0.6794498
OJ_Simpson,0001,0004,0.6496623
OJ_Simpson,0001,0002,0.7410612
OJ_Simpson,0003,0004,0.7224235
OJ_Simpson,0003,0002,0.7046968
OJ_Simpson,0004,0002,0.70666397
Baburam_Bhattari,0002,0001,0.71656036
Tammy_Lynn_Michaels,0002,0001,0.7513036
Gary_Marshall,0002,0001,0.3230569
Chance_Mock,0001,0002,0.26749155
Debra_Shank,0002,0001,0.06606345
Gary_Sayler,0002,0001,0.43479973
Andres_DAlessandro,0003,0002,0.5943685
Andres_DAlessandro,0003,0001,0.6180688
Andres_DAlessandro,0003,0004,0.54451334
Andres_DAlessandro,0002,0001,0.64437455
Andres_DAlessandro,0002,0004,0.6695154
Andres_DAlessandro,0001,0004,0.56068665
Yogi_Berra,0001,0002,0.592863
Alexander_Rumyantsev,0001,0002,0.6801061
Bob_Graham,0002,0001,0.55978215
Boris_Yeltsin,0003,0002,0.5954282
Boris_Yeltsin,0003,0001,0.36830527
Boris_Yeltsin,0002,0001,0.46788478
Barrett_Jackman,0001,0002,0.40782556
Dave_Wannstedt,0001,0004,0.5875026
Dave_Wannstedt,0001,0003,0.64278096
Dave_Wannstedt,0001,0002,0.61706257
Dave_Wannstedt,0004,0003,0.6575814
Dave_Wannstedt,0004,0002,0.63251007
Dave_Wannstedt,0003,0002,0.60851127
Jeremy_Fogel,0001,0002,0.6662438
Theresa_Gattung,0002,0001,0.5071937
Bill_Cartwright,0002,0003,0.48306513
Bill_Cartwright,0002,0004,0.46578255
Bill_Cartwright,0002,0001,0.6652232
Bill_Cartwright,0003,0004,0.6845486
Bill_Cartwright,0003,0001,0.42032662
Bill_Cartwright,0004,0001,0.41131368
Edith_Masai,0002,0001,0.6135791
Bill_Sizemore,0002,0001,0.6840422
Michael_Rolinee,0002,0001,0.6290914
John_Norquist,0003,0002,0.71365166
John_Norquist,0003,0001,0.7592988
John_Norquist,0002,0001,0.7146025
Jean-Claude_Trichet,0001,0002,0.70252496
Jean-Claude_Trichet,0001,0004,0.5723815
Jean-Claude_Trichet,0001,0003,0.6159133
Jean-Claude_Trichet,0002,0004,0.5668946
Jean-Claude_Trichet,0002,0003,0.7231169
Jean-Claude_Trichet,0004,0003,0.53954595
Tracee_Ellis_Ross,0002,0001,0.24287914
Tracee_Ellis_Ross,0002,0003,0.6493596
Tracee_Ellis_Ross,0002,0004,0.7051779
Tracee_Ellis_Ross,0001,0003,0.26593214
Tracee_Ellis_Ross,0001,0004,0.25761062
Tracee_Ellis_Ross,0003,0004,0.73283774
Aaron_Guiel,0002,0001,0.68936574
Arnold_Palmer,0001,0004,0.45412695
Arnold_Palmer,0001,0003,0.4989804
Arnold_Palmer,0001,0002,0.6129809
Arnold_Palmer,0004,0003,0.63495064
Arnold_Palmer,0004,0002,0.44327644
Arnold_Palmer,0003,0002,0.47009557
Samira_Makhmalbaf,0001,0002,0.45169193
Samira_Makhmalbaf,0001,0003,0.5044143
Samira_Makhmalbaf,0002,0003,0.54097223
Sok_An,0004,0001,0.6204463
Sok_An,0004,0002,0.6932542
Sok_An,0004,0003,0.6662135
Sok_An,0001,0002,0.69109195
Sok_An,0001,0003,0.665474
Sok_An,0002,0003,0.7831789
Gonzalo_Barrientos,0004,0003,0.73900753
Gonzalo_Barrientos,0004,0002,0.6081096
Gonzalo_Barrientos,0004,0001,0.5809418
Gonzalo_Barrientos,0003,0002,0.6443505
Gonzalo_Barrientos,0003,0001,0.5708188
Gonzalo_Barrientos,0002,0001,0.7510963
Hannah_Stockbauer,0001,0002,0.62681204
Christopher_Patten,0003,0001,0.64243376
Christopher_Patten,0003,0002,0.63424075
Christopher_Patten,0001,0002,0.5729406
Ally_Sheedy,0001,0004,0.26017985
Ally_Sheedy,0001,0002,0.32711965
Ally_Sheedy,0001,0003,0.32848576
Ally_Sheedy,0004,0002,0.45621082
Ally_Sheedy,0004,0003,0.67434686
Ally_Sheedy,0002,0003,0.45219877
Robin_McLaurin_Williams,0002,0001,0.55605674
Sonia_Gandhi,0001,0003,0.67782843
Sonia_Gandhi,0001,0002,0.66701096
Sonia_Gandhi,0003,0002,0.7899266
Ciaran_Hinds,0003,0004,0.81341106
Ciaran_Hinds,0003,0002,0.664757
Ciaran_Hinds,0003,0001,0.57567656
Ciaran_Hinds,0004,0002,0.6061268
Ciaran_Hinds,0004,0001,0.53749967
Ciaran_Hinds,0002,0001,0.47218975
Fayssal_Mekdad,0001,0003,0.75875324
Fayssal_Mekdad,0001,0002,0.74168026
Fayssal_Mekdad,0003,0002,0.76433814
Michelangelo_Antonioni,0004,0001,0.42056
Michelangelo_Antonioni,0004,0002,0.50686216
Michelangelo_Antonioni,0004,0003,0.66779035
Michelangelo_Antonioni,0001,0002,0.6971108
Michelangelo_Antonioni,0001,0003,0.4139549
Michelangelo_Antonioni,0002,0003,0.4562482
Jackie_Dennis,0002,0001,0.017923355
Stephen_Arigbabu,0001,0003,0.650943
Stephen_Arigbabu,0001,0002,0.67383695
Stephen_Arigbabu,0001,0004,0.70945764
Stephen_Arigbabu,0003,0002,0.68555725
Stephen_Arigbabu,0003,0004,0.66813874
Stephen_Arigbabu,0002,0004,0.77550006
Jorge_Moreno,0001,0002,0.6368176
Nicole_Kidman,0003,0001,0.3973143
Nicole_Kidman,0003,0002,0.5529426
Nicole_Kidman,0003,0004,0.5626695
Nicole_Kidman,0001,0002,0.52970874
Nicole_Kidman,0001,0004,0.39143032
Nicole_Kidman,0002,0004,0.5597078
Sergio_Garcia,0001,0002,0.5497924
Mike_Sherman,0003,0002,0.550014
Mike_Sherman,0003,0001,0.08898715
Mike_Sherman,0002,0001,0.052199446
Filippo_Inzaghi,0001,0002,0.67041355
John_Manley,0004,0002,0.6666603
John_Manley,0004,0003,0.7736597
John_Manley,0004,0001,0.61307955
John_Manley,0002,0003,0.6442622
John_Manley,0002,0001,0.57827204
John_Manley,0003,0001,0.6980826
Albaro_Recoba,0003,0001,0.66378915
Albaro_Recoba,0003,0004,0.62994397
Albaro_Recoba,0003,0002,0.59091294
Albaro_Recoba,0001,0004,0.63473785
Albaro_Recoba,0001,0002,0.6477606
Albaro_Recoba,0004,0002,0.5596334
Frank_Sinatra,0001,0002,0.08612833
Sandra_Bullock,0003,0001,0.5708386
Sandra_Bullock,0003,0002,0.5811266
Sandra_Bullock,0001,0002,0.6149648
Bill_Curry,0001,0002,0.12364091
Brooke_Shields,0004,0001,0.57102656
Brooke_Shields,0004,0003,0.63990366
Brooke_Shields,0004,0002,0.6408763
Brooke_Shields,0001,0003,0.514562
Brooke_Shields,0001,0002,0.52001417
Brooke_Shields,0003,0002,0.70228386
Masao_Azuma,0002,0001,0.5872835
Mohammad_Khatami,0001,0002,0.27364987
Daniel_Pearl,0001,0002,0.5036935
Daniel_Pearl,0001,0003,0.5077162
Daniel_Pearl,0002,0003,0.7052761
Diana_Taylor,0002,0003,0.70242673
Diana_Taylor,0002,0001,0.7276702
Diana_Taylor,0003,0001,0.66485405
Anne_ONeil,0002,0001,0.019201476
Jeffrey_Katzenberg,0001,0002,0.6826283
Edward_Lu,0002,0001,0.7224839
Sammy_Knight,0001,0002,0.61158586
Adoor_Gopalakarishnan,0002,0003,0.734393
Adoor_Gopalakarishnan,0002,0001,0.32508785
Adoor_Gopalakarishnan,0003,0001,0.3799045
Fidel_Castro,0003,0002,0.47722387
Fidel_Castro,0003,0001,0.45676154
Fidel_Castro,0002,0001,0.5598415
Jack_Grubman,0001,0002,0.71318275
Teri_Files,0001,0002,0.6700535
Phil_Jackson,0004,0001,0.32385314
Phil_Jackson,0004,0003,0.6430888
Phil_Jackson,0004,0002,0.5823246
Phil_Jackson,0001,0003,0.47866443
Phil_Jackson,0001,0002,0.490496
Phil_Jackson,0003,0002,0.57684386
Amanda_Marsh,0002,0001,0.65814936
Brian_Scalabrine,0002,0001,0.71434957
Marta_Dominguz,0002,0004,0.5359096
Marta_Dominguz,0002,0003,0.5333748
Marta_Dominguz,0002,0001,0.6320578
Marta_Dominguz,0004,0003,0.6548871
Marta_Dominguz,0004,0001,0.51466846
Marta_Dominguz,0003,0001,0.45340648
Nawabzada_Nasrullah_Khan,0001,0002,0.59383893
Lena_Katina,0001,0002,0.48169282
Terry_Lynn_Barton,0002,0001,0.1406684
Bill_Walton,0002,0003,0.5292928
Bill_Walton,0002,0001,0.6521844
Bill_Walton,0003,0001,0.4214146
Jaime_Pressly,0002,0003,0.72512674
Jaime_Pressly,0002,0001,0.68038
Jaime_Pressly,0002,0004,0.5784645
Jaime_Pressly,0003,0001,0.79416096
Jaime_Pressly,0003,0004,0.66270757
Jaime_Pressly,0001,0004,0.64406693
Micah_Knorr,0002,0001,0.5901911
Lena_Olin,0001,0002,0.68360436
Lena_Olin,0001,0003,0.6801457
Lena_Olin,0002,0003,0.65250987
Brandon_Larson,0002,0001,0.78264457
Byron_Scott,0001,0003,0.3689407
Byron_Scott,0001,0002,0.4718833
Byron_Scott,0003,0002,0.5145081
Nigel_Redden,0002,0001,0.6384318
Ibrahim_Al-Marashi,0002,0001,0.5738937
Josh_Childress,0003,0001,0.71008444
Josh_Childress,0003,0004,0.7466873
Josh_Childress,0003,0002,0.80389667
Josh_Childress,0001,0004,0.6636783
Josh_Childress,0001,0002,0.75820094
Josh_Childress,0004,0002,0.6880548
Bronson_Arroyo,0001,0002,0.57228863
Terry_McAuliffe,0004,0002,0.72875667
Terry_McAuliffe,0004,0003,0.7112856
Terry_McAuliffe,0004,0001,0.7001076
Terry_McAuliffe,0002,0003,0.61738515
Terry_McAuliffe,0002,0001,0.7501821
Terry_McAuliffe,0003,0001,0.62804633
Rick_Barnes,0001,0002,0.68754244
Craig_Fitzgibbon,0002,0001,0.46353233
Michel_Therrien,0004,0001,0.63585603
Michel_Therrien,0004,0002,0.71029305
Michel_Therrien,0004,0003,0.72025293
Michel_Therrien,0001,0002,0.7162409
Michel_Therrien,0001,0003,0.58738923
Michel_Therrien,0002,0003,0.68710583
Judy_Genshaft,0002,0001,0.40977076
Vijay_Nambiar,0001,0002,0.64758897
Oracene_Williams,0001,0002,0.49837843
Oracene_Williams,0001,0003,0.59134734
Oracene_Williams,0001,0004,0.5443965
Oracene_Williams,0002,0003,0.54639906
Oracene_Williams,0002,0004,0.5542942
Oracene_Williams,0003,0004,0.45336947
Henning_Scherf,0002,0001,0.6822537
Steve_Pagliuca,0002,0001,0.56793
Gloria_Trevi,0001,0003,0.32172972
Gloria_Trevi,0001,0002,0.2871589
Gloria_Trevi,0003,0002,0.41705203
Mike_Easley,0001,0002,0.5305934
Viola_Davis,0001,0002,0.56678873
Pete_Rose,0001,0002,0.55124927
Dan_Kellner,0001,0002,0.040361334
Scott_Verplank,0001,0002,0.607219
Nick_Rimando,0002,0003,0.6682992
Nick_Rimando,0002,0004,0.7892828
Nick_Rimando,0002,0001,0.70778257
Nick_Rimando,0003,0004,0.739972
Nick_Rimando,0003,0001,0.59260285
Nick_Rimando,0004,0001,0.708037
Michael_Hagee,0002,0001,0.14997697
Dianne_Feinstein,0002,0001,0.6904108
Thomas_Mesereau_Jr,0001,0002,0.5761863
Michael_Schumacher,0003,0001,0.42759597
Michael_Schumacher,0003,0002,0.48069245
Michael_Schumacher,0001,0002,0.6744071
Joe_Carnahan,0002,0001,0.6093033
Mark_Swartz,0001,0002,0.6369034
Gabrielle_Union,0001,0002,0.40882862
Aaron_Pena,0001,0002,0.7698908
Bridget_Fonda,0002,0001,0.4754164
Monte_Kiffin,0001,0002,0.70329636
Satnarine_Sharma,0002,0001,0.011182312
Gary_Doer,0002,0001,0.67946243
Morgan_Freeman,0003,0002,0.61660784
Morgan_Freeman,0003,0001,0.41761097
Morgan_Freeman,0002,0001,0.38719538
David_Carradine,0001,0004,0.4926702
David_Carradine,0001,0002,0.48478025
David_Carradine,0001,0003,0.46271408
David_Carradine,0004,0002,0.74410623
David_Carradine,0004,0003,0.8244501
David_Carradine,0002,0003,0.7282237
Kim_Cattrall,0002,0004,0.3142047
Kim_Cattrall,0002,0003,0.3259522
Kim_Cattrall,0002,0001,0.419251
Kim_Cattrall,0004,0003,0.31679004
Kim_Cattrall,0004,0001,0.32466638
Kim_Cattrall,0003,0001,0.24562629
Eliza_Manningham-Buller,0002,0001,0.6811856
Jose_Viegas_Filho,0001,0002,-0.05163172
Jay_Garner,0001,0002,0.6504819
Edward_Flynn,0001,0003,0.6374268
Edward_Flynn,0001,0002,0.6187072
Edward_Flynn,0003,0002,0.67023814
JC_Chasez,0003,0001,0.5088072
JC_Chasez,0003,0002,0.72623456
JC_Chasez,0003,0004,0.8289627
JC_Chasez,0001,0002,0.44473413
JC_Chasez,0001,0004,0.50525653
JC_Chasez,0002,0004,0.7008405
Mark_Gottfried,0001,0002,0.68338835
Arnie_Boehm,0002,0001,0.46686497
Mathias_Reichhold,0002,0003,0.6958734
Mathias_Reichhold,0002,0001,0.6355622
Mathias_Reichhold,0003,0001,0.6030752
William_Hyde,0001,0002,0.08694777
Michael_Arif,0002,0001,0.08979597
Mary_Lou_Retton,0001,0002,0.4179178
Mary_Lou_Retton,0001,0003,0.35430747
Mary_Lou_Retton,0002,0003,0.676778
Brendan_Gaughan,0001,0002,0.5338943
Atal_Bihari_Vajpayee,0002,0001,0.41445878
Carolina_Kluft,0001,0002,0.70259583
John_Salazar,0001,0002,0.17266956
Zeljko_Rebraca,0002,0001,0.8342036
Gisele_Bundchen,0002,0003,0.6412674
Gisele_Bundchen,0002,0001,0.53644884
Gisele_Bundchen,0003,0001,0.6518122
Nicola_Bono,0002,0001,0.63383543
Elgin_Baylor,0003,0002,0.34754068
Elgin_Baylor,0003,0001,0.27759323
Elgin_Baylor,0003,0004,0.7812512
Elgin_Baylor,0002,0001,0.6360316
Elgin_Baylor,0002,0004,0.29657033
Elgin_Baylor,0001,0004,0.18642624
Olivera_Labus,0002,0001,0.0039951205
Fernando_Leon_de_Aranoa,0002,0001,0.6091984
Fruit_Chan,0001,0002,0.7724045
Stacey_Jones,0001,0002,0.5835269
Camilla_Parker_Bowles,0003,0001,0.40338808
Camilla_Parker_Bowles,0003,0002,0.6601234
Camilla_Parker_Bowles,0003,0004,0.64499223
Camilla_Parker_Bowles,0001,0002,0.48282886
Camilla_Parker_Bowles,0001,0004,0.3418585
Camilla_Parker_Bowles,0002,0004,0.60040045
Frank_Taylor,0002,0001,0.0149737075
Gary_Bauer,0001,0002,0.5935178
Gary_Bauer,0001,0003,0.62821525
Gary_Bauer,0002,0003,0.7369166
John_Warner,0002,0001,0.5247295
Princess_Stephanie,0002,0004,0.39092904
Princess_Stephanie,0002,0003,0.4005611
Princess_Stephanie,0002,0001,0.66419566
Princess_Stephanie,0004,0003,0.73327017
Princess_Stephanie,0004,0001,0.38930744
Princess_Stephanie,0003,0001,0.37580144
Miranda_Gaddis,0002,0001,0.7503908
Bo_Ryan,0003,0001,0.60974646
Bo_Ryan,0003,0002,0.6315648
Bo_Ryan,0001,0002,0.6447855
John_Henry,0001,0002,0.10519993
Mike_Matthews,0002,0001,-0.026102798
Sepp_Blatter,0002,0001,0.42172396
Sepp_Blatter,0002,0004,0.67631453
Sepp_Blatter,0002,0003,0.60783625
Sepp_Blatter,0001,0004,0.5491991
Sepp_Blatter,0001,0003,0.57109666
Sepp_Blatter,0004,0003,0.6175761
Mladen_Naletilic,0002,0001,0.43030328
Urmila_Matondkar,0003,0004,0.68178487
Urmila_Matondkar,0003,0001,0.50474584
Urmila_Matondkar,0003,0002,0.6325558
Urmila_Matondkar,0004,0001,0.44818234
Urmila_Matondkar,0004,0002,0.55875254
Urmila_Matondkar,0001,0002,0.52073413
Keith_Urban,0002,0001,0.6554662
Ed_Case,0001,0003,0.5508381
Ed_Case,0001,0002,0.6944515
Ed_Case,0003,0002,0.71925116
Nicolas_Lapentti,0002,0001,0.57078606
Jeffrey_Immelt,0001,0003,0.34150302
Jeffrey_Immelt,0001,0002,0.43465132
Jeffrey_Immelt,0003,0002,0.7077063
Ben_Cohen,0002,0001,0.60060024
Jose_Woldenberg,0001,0003,0.7334492
Jose_Woldenberg,0001,0002,0.5262652
Jose_Woldenberg,0001,0004,0.668934
Jose_Woldenberg,0003,0002,0.6751722
Jose_Woldenberg,0003,0004,0.74505794
Jose_Woldenberg,0002,0004,0.6035491
Ralph_Lauren,0002,0001,0.57951087
Ralph_Lauren,0002,0003,0.7033882
Ralph_Lauren,0001,0003,0.53189886
Phil_McGraw,0001,0002,0.6047701
Jim_Otto,0001,0002,0.7159669
Jim_Otto,0001,0003,0.4876724
Jim_Otto,0002,0003,0.48396343
Vicente_Fernandez,0002,0001,0.6402836
Damon_van_Dam,0001,0002,0.58169484
Mitoji_Yabunaka,0003,0002,0.6607938
Mitoji_Yabunaka,0003,0001,0.758493
Mitoji_Yabunaka,0002,0001,0.74378866
Sylvia_Plachy,0002,0001,0.07954248
Hubert_Green,0002,0003,0.611679
Hubert_Green,0002,0001,0.5439936
Hubert_Green,0003,0001,0.620528
John_Robbins,0003,0001,0.5912451
John_Robbins,0003,0002,0.67436886
John_Robbins,0001,0002,0.5859242
Peter_Chan,0002,0001,0.72811276
Strom_Thurmond,0001,0003,0.3201692
Strom_Thurmond,0001,0002,0.37733775
Strom_Thurmond,0003,0002,0.46316135
Gary_Gitnick,0001,0002,0.6948029
Rudi_Voeller,0001,0002,0.5385285
Henry_Kissinger,0002,0003,0.46441406
Henry_Kissinger,0002,0001,0.6161947
Henry_Kissinger,0003,0001,0.4653519
Allyson_Felix,0001,0002,0.6184321
Monica_Vergara,0001,0002,-0.06087906
Kurt_Suzuki,0001,0002,0.36319652
Leslie_Caldwell,0002,0001,0.50499904
Steve_Austin,0002,0003,0.65791637
Steve_Austin,0002,0001,0.41991633
Steve_Austin,0003,0001,0.4767642
Queen_Beatrix,0003,0002,0.6301801
Queen_Beatrix,0003,0001,0.51946473
Queen_Beatrix,0002,0001,0.44168264
Faye_Dunaway,0002,0003,0.60427886
Faye_Dunaway,0002,0001,0.64182454
Faye_Dunaway,0003,0001,0.5897902
Tom_Brady,0002,0001,0.5611528
Eileen_Coparropa,0002,0001,0.75031704
Bill_Self,0002,0003,0.58537066
Bill_Self,0002,0001,0.47293642
Bill_Self,0003,0001,0.53423095
John_Paul_II,0002,0001,0.56105363
Mike_Helton,0002,0001,0.63904035
Raja_Zafar-ul-Haq,0003,0002,0.7890181
Raja_Zafar-ul-Haq,0003,0001,0.7172388
Raja_Zafar-ul-Haq,0002,0001,0.73895586
William_Morrow,0001,0002,-0.01979471
Ernie_Fletcher,0002,0003,0.560407
Ernie_Fletcher,0002,0001,0.5252492
Ernie_Fletcher,0003,0001,0.64426196
Alanis_Morissette,0002,0001,0.4666713
Lucio_Stanca,0001,0002,0.0071725613
Sean_Patrick_OMalley,0004,0001,0.017262943
Sean_Patrick_OMalley,0004,0003,0.62295455
Sean_Patrick_OMalley,0004,0002,0.38464507
Sean_Patrick_OMalley,0001,0003,0.031350072
Sean_Patrick_OMalley,0001,0002,0.026199784
Sean_Patrick_OMalley,0003,0002,0.4838611
Gary_Locke,0001,0002,0.6484263
Gregg_Popovich,0003,0002,0.4266094
Gregg_Popovich,0003,0001,0.53564686
Gregg_Popovich,0003,0004,0.48204792
Gregg_Popovich,0002,0001,0.44665825
Gregg_Popovich,0002,0004,0.6286672
Gregg_Popovich,0001,0004,0.45564097
Toby_Keith,0002,0001,0.510544
Patrik_Kristiansson,0002,0001,0.5269078
Anne_Krueger,0001,0002,0.6123642
Gary_Leon_Ridgway,0003,0002,0.7481918
Gary_Leon_Ridgway,0003,0001,0.5029846
Gary_Leon_Ridgway,0002,0001,0.45772755
Viktor_Yushchenko,0001,0002,0.6408954
Janica_Kostelic,0002,0001,0.6293782
Susie_Castillo,0002,0001,0.71700954
Erskine_Bowles,0002,0001,0.61440253
Angel_Lockward,0002,0001,0.6860158
Ralph_Sampson,0003,0001,0.836689
Ralph_Sampson,0003,0002,0.8303834
Ralph_Sampson,0001,0002,0.79635334
Peter_Care,0001,0002,0.7553041
Dean_Barkley,0002,0001,0.62879735
Recep_Tayyip_Erdogan,0002,0003,0.55289304
Recep_Tayyip_Erdogan,0002,0001,0.7447661
Recep_Tayyip_Erdogan,0002,0004,0.7433295
Recep_Tayyip_Erdogan,0003,0001,0.56707716
Recep_Tayyip_Erdogan,0003,0004,0.6261276
Recep_Tayyip_Erdogan,0001,0004,0.7426981
Antje_Buschschulte,0003,0001,0.5132107
